1.229739888387450852e+00,8.717660648560988434e+00,3.099967930802065563e+00,1.486486473004182862e+01,8.284351032856042352e+00,5.727807311629153908e+00,1.796713525540339473e+00,1.690104574971767581e+00,1.130376579623293409e+01,2.641770307460674427e+00,0.000000000000000000e+00,4.882035350484964731e+00,2.997750403223728544e+00,1.232448088675142728e+01,6.528619144789675310e+00,8.603075587015659442e-01,1.036011384569648719e+01,1.121682147389163831e+00,4.764313679359773346e+00,1.636895940253277004e+00,1.633080226624425180e+01,8.003353152342917554e+00,2.272277535675740978e+00,8.109127737158120297e+00,1.340953900721305203e+01,9.346468097119476681e+00,1.085375454354909053e+01,4.202700580929382035e+00,1.323079444054261700e+00,3.919802557880988303e+00,2.144041957336696669e+00,1.680796255543802076e+00,6.904281831443190853e+00,5.847120700028469287e+00,5.880748779624688005e+00,7.477111839290722983e+00,2.387034014019643102e+00,1.534442455833555208e+00,1.541001799343816003e+01,3.598545132657851031e+00,3.694961776079827676e+00,1.003353133046017120e+01,3.093908041372473772e+00,1.066321261657640074e+00,2.245423068563060731e+00,1.327454874357356873e+00,9.554934442598423061e+00,1.396580598619517488e+01,7.183149816524215803e-01,2.491231568163893684e+00
6.105459338629883881e+00,4.012684757130816848e+00,1.845647594301127459e+00,1.007655944650964308e+01,4.200890652831672512e+00,1.950542648147762126e+00,6.551273291494863038e+00,3.282248768550106721e+00,6.582119223498481553e+00,2.769673555949647703e+00,4.882035350484964731e+00,0.000000000000000000e+00,7.788821188458312506e+00,7.555335177488692544e+00,1.699322089571644545e+00,5.412004017158912106e+00,5.725885528077816922e+00,3.791654180241818217e+00,1.903380916905088371e+00,4.430454821802646492e+00,1.160455262662891229e+01,3.159100668946607460e+00,7.153425130918897423e+00,3.720433096851778032e+00,8.616208134888619696e+00,4.862313598282110405e+00,6.052486502880100261e+00,9.676146724069798477e-01,5.527452447110574596e+00,1.488073468516354136e+00,2.791341294796914507e+00,6.303253165935259972e+00,2.846526825431569652e+00,9.651838426075850519e-01,2.663028012825485291e+00,2.752536808097773680e+00,3.117419053142233665e+00,5.595789829155770612e+00,1.067199637477524554e+01,2.321381183550043303e+00,8.450715011884142314e+00,5.271432647534926019e+00,1.988239326866858558e+00,4.346758558030736630e+00,7.032749709046001385e+00,4.051856914146547695e+00,4.735248340968361447e+00,9.217097598314881068e+00,5.269167908359108310e+00,7.080071100536253326e+00
1.946070740723940151e+00,1.169586896940766430e+01,6.070282655332261967e+00,1.783374684859855819e+01,1.127564922401525571e+01,8.725141082561156836e+00,1.237583659685694171e+00,4.507427157115737160e+00,1.428485171430076583e+01,5.624944815930387421e+00,2.997750403223728544e+00,7.788821188458312506e+00,0.000000000000000000e+00,1.529676442143002113e+01,9.467828226100191813e+00,2.378319564047452594e+00,1.335069898916075282e+01,4.114916637396675014e+00,7.755704755133812078e+00,3.599650956480659136e+00,1.931571438776650851e+01,1.094079140266001815e+01,1.027148322593081309e+00,1.110652201358713675e+01,1.637565548358999479e+01,1.234337908038982157e+01,1.381439609597804008e+01,7.011712321261319936e+00,3.176831378695745833e+00,6.915154971067893008e+00,5.128606806280062713e+00,2.460515021681874970e+00,9.900863722320584870e+00,8.746239538611760622e+00,8.855710949190044090e+00,1.044703993454322877e+01,4.892385296812848949e+00,2.383915571209075157e+00,1.839216176821475202e+01,6.577330905046608223e+00,7.061451692698985649e-01,1.300413907453107498e+01,5.873048161443818138e+00,3.474649207920534888e+00,1.853108487947641603e+00,4.224034639152453252e+00,1.250659045449527440e+01,1.694462850974047186e+01,2.944138858471182729e+00,9.287805725741467011e-01
1.351017665673030521e+01,3.609335454637263130e+00,9.228596398723947658e+00,2.542055828337489221e+00,4.618771852457507876e+00,6.742144552677312497e+00,1.406252084510239797e+01,1.081520868913223232e+01,1.068496413928791799e+00,9.821658515279295898e+00,1.232448088675142728e+01,7.555335177488692544e+00,1.529676442143002113e+01,0.000000000000000000e+00,5.856213775230298957e+00,1.293455672777811571e+01,2.104703555873797871e+00,1.120379549986784440e+01,7.759511771442176631e+00,1.198011182114262319e+01,4.056181881050426874e+00,4.412536174322179150e+00,1.457952222600400027e+01,4.403212448559284731e+00,1.102936875744701783e+00,3.236711001335233373e+00,1.517884706734971001e+00,8.439726920965032519e+00,1.268763272929595054e+01,8.429093397037531687e+00,1.018043894967768637e+01,1.353015647999780491e+01,5.665069151637490918e+00,6.636763361954490570e+00,6.918542095114627699e+00,4.849777238734872320e+00,1.065149146673862113e+01,1.315073638414539836e+01,3.120593494634273046e+00,8.946758879793989649e+00,1.597393194694517682e+01,2.292686247776802411e+00,9.538908398052445392e+00,1.189420268399633862e+01,1.431710231161324920e+01,1.126710791268472001e+01,2.834831019275947384e+00,1.665413049692513914e+00,1.258254319526427345e+01,1.462474185120577452e+01
7.740132348509518145e+00,2.331749797658273060e+00,3.435759744379763170e+00,8.379869085988042698e+00,2.902037157964013847e+00,1.773548861830552381e+00,8.230638855361977591e+00,4.968402449960415801e+00,4.885548528405818658e+00,4.196106359923684082e+00,6.528619144789675310e+00,1.699322089571644545e+00,9.467828226100191813e+00,5.856213775230298957e+00,0.000000000000000000e+00,7.095247674570582141e+00,4.051790373733314965e+00,5.419014020264467213e+00,2.512271841478577183e+00,6.128226952089004698e+00,9.905370174376248116e+00,1.474954306200322307e+00,8.799508615088841523e+00,2.251802754350971547e+00,6.919629711995679777e+00,3.265818789348420736e+00,4.355560643646175123e+00,2.610333903666236743e+00,7.057813763801422446e+00,2.772496579898831914e+00,4.398543118933040397e+00,7.867227612801760195e+00,1.861275870719251602e+00,8.310736570253162148e-01,2.489924629298522873e+00,1.092456418212680136e+00,4.808107364023291197e+00,7.294560805776862722e+00,8.972689739207877935e+00,3.483694901918158671e+00,1.013609563432004101e+01,3.572527716334747527e+00,3.685715602515982514e+00,6.041225443697379127e+00,8.623425362191976973e+00,5.588774225662783479e+00,3.040983614383105937e+00,7.517775617922256792e+00,6.861654928410747090e+00,8.773854160851737305e+00
1.127146616370798604e+00,9.340998145504025629e+00,3.723596008707170668e+00,1.546841134310371046e+01,9.014189604590109539e+00,6.437998245778466355e+00,1.142462604156096795e+00,2.129833864740803939e+00,1.193068275166351633e+01,3.416104597168412749e+00,8.603075587015659442e-01,5.412004017158912106e+00,2.378319564047452594e+00,1.293455672777811571e+01,7.095247674570582141e+00,0.000000000000000000e+00,1.101074346511571989e+01,1.840750446382387828e+00,5.504857984610905142e+00,1.413183943057251923e+00,1.696351716904267448e+01,8.566675162695357670e+00,1.897484341440436317e+00,8.794996260039948055e+00,1.400924683987066999e+01,1.002564525089287706e+01,1.144634614633925018e+01,4.637606519844696962e+00,1.933483301368866147e+00,4.604302144581407852e+00,2.808812162076467889e+00,1.928542959148082714e+00,7.617238626068532525e+00,6.368278857183990560e+00,6.644908471617717360e+00,8.086922010543348804e+00,2.570638333552198063e+00,7.311382596590177974e-01,1.603710446582326554e+01,4.369914594497770643e+00,3.040964913911337941e+00,1.064210332699770056e+01,3.499529373528196707e+00,1.115974920912293777e+00,2.201599150876463629e+00,2.178260059286696748e+00,1.013562897680359853e+01,1.458686873860392907e+01,1.346067886630798238e+00,1.720087723744747832e+00
1.152367287219856173e+01,1.720430814026006727e+00,7.287466326159923291e+00,4.596613717698748935e+00,2.523709869319610721e+00,4.694733135337043173e+00,1.212401914825801086e+01,8.915541338317277464e+00,1.038720004631381144e+00,7.805368476670554223e+00,1.036011384569648719e+01,5.725885528077816922e+00,1.335069898916075282e+01,2.104703555873797871e+00,4.051790373733314965e+00,1.101074346511571989e+01,0.000000000000000000e+00,9.238879716814439647e+00,5.709659053021525210e+00,1.014516411568380505e+01,5.977662121949649077e+00,2.755154112059006177e+00,1.259482001645282345e+01,2.318217674156771047e+00,3.199816242132337063e+00,1.132459556505074572e+00,1.163025755598535715e+00,6.660104993617340874e+00,1.065116063668866886e+01,6.442341929401980138e+00,8.222092681459031382e+00,1.149935792400327905e+01,3.583072812846517241e+00,4.874988881656080686e+00,4.824463483437646083e+00,2.973645319449417901e+00,8.842919990892857740e+00,1.127889643002002451e+01,5.067129177922439887e+00,6.906283848674763526e+00,1.403795086563963501e+01,8.304881107988196787e-01,7.709240304305624569e+00,1.000506828140697202e+01,1.229335901858688551e+01,9.253742741613475431e+00,1.461236014807586026e+00,3.646760879296644386e+00,1.057678922934920607e+01,1.271881517933541872e+01
2.321157251977337577e+00,7.596454643799119388e+00,1.984563687180491032e+00,1.374452271853508734e+01,7.184013565458180928e+00,4.617132314839216711e+00,2.899525137155534615e+00,8.620327957514697381e-01,1.018219590689927401e+01,1.579213499191937542e+00,1.121682147389163831e+00,3.791654180241818217e+00,4.114916637396675014e+00,1.120379549986784440e+01,5.419014020264467213e+00,1.840750446382387828e+00,9.238879716814439647e+00,0.000000000000000000e+00,3.668487693908310643e+00,1.753489780841202217e+00,1.520913230409689021e+01,6.892702231890137199e+00,3.382561621487169656e+00,6.992386406992710413e+00,1.228974704473018953e+01,8.228661817972614756e+00,9.735372393507887523e+00,3.177798818941928172e+00,1.886613397692927352e+00,2.800249474213316159e+00,1.024246467745109745e+00,2.559416101096304352e+00,5.795437282782055277e+00,4.756040529640841896e+00,4.804290342244702749e+00,6.357506611504090799e+00,1.756325471047898601e+00,2.330879716965718718e+00,1.428836023036305569e+01,2.530038492825366525e+00,4.808354945626004628e+00,8.913316981136897965e+00,2.127946145411264034e+00,1.196032614791496140e+00,3.250958415001036439e+00,7.227987563830079454e-01,8.439095225036389536e+00,1.284433672467035770e+01,1.500233182576458102e+00,3.554044087494775184e+00
5.868384713944719167e+00,4.189430911335649377e+00,1.965631148603731670e+00,1.029204902137812283e+01,3.520279575548035833e+00,1.017408400919785016e+00,6.559672219075011412e+00,3.587120983218740289e+00,6.704461272868356581e+00,2.133531569285862073e+00,4.764313679359773346e+00,1.903380916905088371e+00,7.755704755133812078e+00,7.759511771442176631e+00,2.512271841478577183e+00,5.504857984610905142e+00,5.709659053021525210e+00,3.668487693908310643e+00,0.000000000000000000e+00,4.961518294207658997e+00,1.167931392782354649e+01,3.785233083008433752e+00,6.935799959907612333e+00,3.403382679883545148e+00,8.861308822280074438e+00,4.640880633130460176e+00,6.370581452629454411e+00,2.489048994227076150e+00,4.942354664898728878e+00,1.029331980967743476e+00,2.719654362080750065e+00,5.792303930026621472e+00,2.158871804747752865e+00,2.355971478154111676e+00,1.173660536740665394e+00,3.078601660609003865e+00,3.896940808723749594e+00,5.913697675985228663e+00,1.077522862999061104e+01,1.200433531480165517e+00,8.456725848523001687e+00,5.516127692662900373e+00,2.878936068686436034e+00,4.642362651185583111e+00,6.589668612748624810e+00,3.570618509963918275e+00,5.157984760906989763e+00,9.354650474796708082e+00,4.896807102346264706e+00,7.221975444416933065e+00
2.515152386477368385e+00,8.439127299755453393e+00,3.013205648611300358e+00,1.449132452143289029e+01,8.355108400475094399e+00,5.779484612434254487e+00,2.434500619115687936e+00,1.385442950735558787e+00,1.101257208636603124e+01,3.124621860634412496e+00,1.636895940253277004e+00,4.430454821802646492e+00,3.599650956480659136e+00,1.198011182114262319e+01,6.128226952089004698e+00,1.413183943057251923e+00,1.014516411568380505e+01,1.753489780841202217e+00,4.961518294207658997e+00,0.000000000000000000e+00,1.603264404550572664e+01,7.571139529455867212e+00,3.289092180383273334e+00,8.029289527725550712e+00,1.303169448624629467e+01,9.229610230392783166e+00,1.047133058852752185e+01,3.549729876423424191e+00,2.959038327358877396e+00,3.960077695067983683e+00,2.314088432784986438e+00,3.224131550788832179e+00,6.937193655879248411e+00,5.345833792642345372e+00,6.135088982259020440e+00,7.176998821868012080e+00,1.342347507603474766e+00,1.230409194496068892e+00,1.509909141893891693e+01,3.983541864827348178e+00,4.185670359954846376e+00,9.700655012774848984e+00,2.442531503712857877e+00,6.169736385207712503e-01,3.602615188082912479e+00,2.425884507492633624e+00,9.151337893482713426e+00,1.364372758709297351e+01,2.354219527626244979e+00,2.763282932041024598e+00
1.750017906507730103e+01,7.622529479399531738e+00,1.324600685159243874e+01,1.671174818822054986e+00,8.305806918589121679e+00,1.066760898013054693e+01,1.808504979569445226e+01,1.485190003792664193e+01,5.032932851419452902e+00,1.378269228377981115e+01,1.633080226624425180e+01,1.160455262662891229e+01,1.931571438776650851e+01,4.056181881050426874e+00,9.905370174376248116e+00,1.696351716904267448e+01,5.977662121949649077e+00,1.520913230409689021e+01,1.167931392782354649e+01,1.603264404550572664e+01,0.000000000000000000e+00,8.468407848271805705e+00,1.857125201728452524e+01,8.276503477260160224e+00,3.053525344535802599e+00,7.043113422539123647e+00,5.572495829760584662e+00,1.249515348609971355e+01,1.662139727493509511e+01,1.241683404826199855e+01,1.418921111617325437e+01,1.747157526949280282e+01,9.533380914809756135e+00,1.069175094543116700e+01,1.073698293455950292e+01,8.878982607926230841e+00,1.470615703029020693e+01,1.719718125099656092e+01,9.367261705413241213e-01,1.287839936587300116e+01,1.999858993974963539e+01,6.333317595817726797e+00,1.359052953419061716e+01,1.593518492340865578e+01,1.826770866334200960e+01,1.523103494256250023e+01,6.890958829779528116e+00,2.390769189843406917e+00,1.655440782358196827e+01,1.866185800962441022e+01
9.213610967590408762e+00,1.117884820773879850e+00,4.908637629709763139e+00,6.921205395758588175e+00,2.545570538186989751e+00,2.857539580446677885e+00,9.703386537706460757e+00,6.438225304027001883e+00,3.482061508789670690e+00,5.635197438930027225e+00,8.003353152342917554e+00,3.159100668946607460e+00,1.094079140266001815e+01,4.412536174322179150e+00,1.474954306200322307e+00,8.566675162695357670e+00,2.755154112059006177e+00,6.892702231890137199e+00,3.785233083008433752e+00,7.571139529455867212e+00,8.468407848271805705e+00,0.000000000000000000e+00,1.027390903672923628e+01,1.750832445326731213e+00,5.461133766790080557e+00,2.243859182892342208e+00,2.900388153962698112e+00,4.027377113198068237e+00,8.508894012739645518e+00,4.208880384116092443e+00,5.871183510582207887e+00,9.326087424111516810e+00,2.275451141895049378e+00,2.225456851924727530e+00,3.386038012083821602e+00,7.779105820232862234e-01,6.239802438058515754e+00,8.751005609763723214e+00,7.533113849223471270e+00,4.866012535292997931e+00,1.160701732569505751e+01,2.158910805810362543e+00,5.132766952961805629e+00,7.505855746867321265e+00,1.008823953409430096e+01,7.045986045036067402e+00,1.580217262763225161e+00,6.077761169573813405e+00,8.328689105123572745e+00,1.023917022548833522e+01
1.071157978680747247e+00,1.097045409326565313e+01,5.366972498254188650e+00,1.712118750052473004e+01,1.044416812220839041e+01,7.927046205787760869e+00,9.471859519929741733e-01,3.918610911307012667e+00,1.355159151239574378e+01,4.804854075623747889e+00,2.272277535675740978e+00,7.153425130918897423e+00,1.027148322593081309e+00,1.457952222600400027e+01,8.799508615088841523e+00,1.897484341440436317e+00,1.259482001645282345e+01,3.382561621487169656e+00,6.935799959907612333e+00,3.289092180383273334e+00,1.857125201728452524e+01,1.027390903672923628e+01,0.000000000000000000e+00,1.032090019366781419e+01,1.566813368636914738e+01,1.156072454376910130e+01,1.311633070868184170e+01,6.449460460976616183e+00,2.188753739992598479e+00,6.155271258049281435e+00,4.406385085011297775e+00,1.436675649408304833e+00,9.093142965752315732e+00,8.118313031441850569e+00,8.001689901168393959e+00,9.737225086745421976e+00,4.459230995760536942e+00,2.216413357371850967e+00,1.765440908684642096e+01,5.741535194302615608e+00,1.685435755871153019e+00,1.229109368565306326e+01,5.322652961278572903e+00,2.998999372196327506e+00,8.656185166043596224e-01,3.367375578164751193e+00,1.182157792679935682e+01,1.621445040140216420e+01,2.046377982474947732e+00,1.345223504563235473e+00
